,rf_eer,rf_oa,rf_ba,knn_eer,knn_oa,knn_ba,svm_eer,svm_oa,svm_ba
100,0.0007716049382716084,0.9992283950617283,0.9992283950617283,0.010030864197530858,0.9899691358024691,0.9899691358024694,0.0,1.0,1.0
101,0.00046296296296296504,0.999537750385208,0.999537037037037,0.01062915479582146,0.9893682588597843,0.9893708452041785,0.0,1.0,1.0
102,0.0009245014245014282,0.9990755007704161,0.9990754985754986,0.008621557454890783,0.9913713405238831,0.9913784425451093,0.0,1.0,1.0
103,0.0,1.0,1.0,0.0029264007597341046,0.9970724191063175,0.997073599240266,0.0,1.0,1.0
104,0.0007716049382716084,0.9992283950617283,0.9992283950617283,0.009876543209876538,0.9901234567901236,0.9901234567901236,0.0,1.0,1.0
105,0.0010835913312693512,0.9989147286821705,0.9989164086687307,0.011151279733861503,0.9888372093023255,0.9888487202661385,0.0,1.0,1.0
200,0.00015384615384615442,0.9998459167950694,0.9998461538461537,0.009392687559354223,0.9906009244992295,0.9906073124406458,0.0,1.0,1.0
201,0.0021547958214624963,0.9978428351309707,0.9978452041785376,0.008313390313390312,0.9916795069337443,0.9916866096866096,0.0,1.0,1.0
202,0.0016937321937322003,0.9983050847457628,0.9983062678062679,0.004619183285849965,0.9953775038520802,0.9953808167141499,0.0,1.0,1.0
203,0.004926400759734101,0.9950693374422187,0.9950735992402657,0.00831623931623932,0.9916795069337443,0.9916837606837607,0.0,1.0,1.0
300,0.0009245014245014282,0.9990755007704161,0.9990754985754986,0.008468660968660969,0.9915254237288137,0.9915313390313389,0.0,1.0,1.0
301,0.00015384615384615442,0.9998459167950694,0.9998461538461537,0.00692830009496676,0.9930662557781202,0.9930716999050333,0.0,1.0,1.0
302,0.0010778727445394155,0.9989214175654855,0.9989221272554607,0.004311016144349478,0.9956856702619415,0.9956889838556504,0.0,1.0,1.0
303,0.001388888888888895,0.9986111111111112,0.9986111111111112,0.004629629629629639,0.9953703703703705,0.9953703703703705,0.0,1.0,1.0
400,0.00046248812915479774,0.999537750385208,0.9995375118708452,0.0110940170940171,0.9889060092449922,0.9889059829059829,0.0,1.0,1.0
401,0.0024629629629629667,0.9975346687211095,0.9975370370370371,0.008624406457739786,0.9913713405238829,0.9913755935422601,0.0,1.0,1.0
402,0.002314814814814825,0.9976851851851851,0.9976851851851851,0.010493827160493819,0.989506172839506,0.9895061728395064,0.0,1.0,1.0
403,0.0021562203228869927,0.9978428351309707,0.997843779677113,0.009239791073124398,0.9907550077041603,0.9907602089268757,0.0,1.0,1.0
404,0.002463912630579307,0.9975346687211095,0.9975360873694206,0.011707502374169038,0.9882896764252695,0.9882924976258309,0.0,1.0,1.0
500,0.0016946818613485348,0.9983050847457628,0.9983053181386514,0.011241690408357069,0.9887519260400616,0.988758309591643,0.0,1.0,1.0
501,0.0010783475783475826,0.9989214175654852,0.9989216524216525,0.007852801519468183,0.9921417565485362,0.9921471984805319,0.0,1.0,1.0
502,0.0009249762583095955,0.9990755007704161,0.9990750237416904,0.009551756885090218,0.9904468412942989,0.9904482431149099,0.0,1.0,1.0
503,0.0021552706552706636,0.9978428351309707,0.9978447293447295,0.007852801519468183,0.9921417565485363,0.9921471984805317,0.0,1.0,1.0
600,0.002002849002849011,0.9979969183359014,0.9979971509971509,0.010783475783475781,0.9892141756548536,0.9892165242165241,0.0,1.0,1.0
601,0.0,1.0,1.0,0.007236942070275393,0.9927580893682588,0.9927630579297247,0.0,1.0,1.0
602,0.0021571699905033326,0.9978428351309707,0.9978428300094967,0.008783000949667608,0.9912172573189523,0.9912169990503322,0.0,1.0,1.0
603,0.0021547958214624963,0.9978428351309707,0.9978452041785374,0.010778727445394104,0.9892141756548536,0.9892212725546059,0.0,1.0,1.0
604,0.0020061728395061817,0.9979938271604937,0.9979938271604937,0.006944444444444442,0.9930555555555556,0.9930555555555557,0.0,1.0,1.0
605,0.0015427350427350494,0.9984591679506932,0.9984572649572648,0.007239316239316229,0.992758089368259,0.9927606837606838,0.0,1.0,1.0
700,0.0007701804368471065,0.9992295839753467,0.999229819563153,0.011249762583095907,0.9887519260400616,0.9887502374169042,0.0,1.0,1.0
701,0.0013865147198480587,0.998613251155624,0.9986134852801518,0.010471984805318125,0.9895223420647149,0.9895280151946819,0.0,1.0,1.0
702,0.004160018993352332,0.9958397534668721,0.9958399810066476,0.013250712250712249,0.986748844375963,0.9867492877492875,0.0,1.0,1.0
800,0.0021552706552706636,0.9978428351309707,0.9978447293447292,0.004002374169040845,0.9959938366718027,0.9959976258309593,0.0,1.0,1.0
801,0.0012317188983855698,0.9987673343605549,0.9987682811016144,0.007854226020892686,0.9921417565485362,0.9921457739791073,0.0,1.0,1.0
802,0.0003081671415004761,0.9996918335901388,0.9996918328584995,0.007700379867046536,0.9922958397534668,0.9922996201329534,0.0,1.0,1.0
900,0.0012326685660019043,0.9987673343605549,0.9987673314339982,0.008777302943969612,0.991217257318952,0.9912226970560305,0.0,1.0,1.0
1000,0.0,1.0,1.0,0.009238366571699902,0.9907550077041603,0.9907616334283,0.0,1.0,1.0
1001,0.0010778727445394155,0.9989214175654855,0.9989221272554607,0.008774928774928775,0.9912172573189524,0.9912250712250712,0.0,1.0,1.0
1002,0.003388888888888897,0.9966101694915255,0.9966111111111111,0.010632478632478631,0.9893682588597843,0.9893675213675215,0.0,1.0,1.0
1003,0.0018475783475783547,0.998151001540832,0.9981524216524216,0.009085470085470082,0.990909090909091,0.9909145299145301,0.0,1.0,1.0
1004,0.002774453941120614,0.9972265023112481,0.9972255460588793,0.0073960113960114034,0.9926040061633282,0.9926039886039886,0.0,1.0,1.0
1100,0.00015384615384615442,0.9998459167950694,0.9998461538461537,0.009392212725546046,0.9906009244992295,0.990607787274454,0.0,1.0,1.0
1101,0.00015384615384615442,0.9998459167950694,0.9998461538461537,0.009702279202279207,0.9902927580893681,0.9902977207977208,0.0,1.0,1.0
1103,0.002156220322886998,0.9978428351309707,0.9978437796771129,0.010163817663817649,0.9898305084745763,0.9898361823361824,0.0,1.0,1.0
1104,0.00015384615384615442,0.9998459167950694,0.9998461538461539,0.011394112060778717,0.9885978428351307,0.9886058879392212,0.0,1.0,1.0
1105,0.0007706552706552739,0.9992295839753467,0.9992293447293447,0.011245489078822401,0.9887519260400615,0.9887545109211777,0.0,1.0,1.0
