,rf_eer,rf_oa,rf_ba,knn_eer,knn_oa,knn_ba,svm_eer,svm_oa,svm_ba
401,0.007142857142857145,0.9923076923076923,0.9928571428571429,0.1369047619047619,0.8615384615384615,0.8630952380952381,0.5,0.46153846153846156,0.5
402,0.030952380952380946,0.9692307692307693,0.9690476190476192,0.1892857142857143,0.8076923076923077,0.8107142857142857,0.5,0.46153846153846156,0.5
403,0.023809523809523808,0.976923076923077,0.9761904761904763,0.23809523809523814,0.7615384615384616,0.761904761904762,0.5,0.46153846153846156,0.5
404,0.03809523809523809,0.9615384615384615,0.9619047619047618,0.244047619047619,0.7538461538461538,0.755952380952381,0.5,0.46153846153846156,0.5
500,0.04166666666666666,0.9583333333333333,0.9583333333333334,0.3,0.7000000000000001,0.7000000000000001,0.5,0.5,0.5
501,0.05833333333333333,0.9416666666666667,0.9416666666666667,0.25,0.75,0.75,0.5,0.5,0.5
502,0.029761904761904767,0.9692307692307693,0.9702380952380952,0.1964285714285714,0.7999999999999999,0.8035714285714286,0.5,0.46153846153846156,0.5
503,0.09166666666666665,0.9083333333333335,0.9083333333333334,0.3,0.7,0.7,0.5,0.5,0.5
600,0.08333333333333333,0.9166666666666667,0.9166666666666666,0.175,0.825,0.825,0.5,0.5,0.5
601,0.075,0.925,0.925,0.27499999999999997,0.725,0.725,0.5,0.5,0.5
602,0.0380952380952381,0.9615384615384615,0.9619047619047618,0.16071428571428573,0.8384615384615385,0.8392857142857142,0.5,0.46153846153846156,0.5
603,0.08333333333333333,0.9166666666666667,0.9166666666666667,0.2416666666666667,0.7583333333333334,0.7583333333333334,0.5,0.5,0.5
604,0.07738095238095236,0.9230769230769231,0.9226190476190477,0.3214285714285714,0.676923076923077,0.6785714285714286,0.5,0.46153846153846156,0.5
605,0.10238095238095238,0.9,0.8976190476190476,0.2630952380952381,0.7384615384615386,0.7369047619047621,0.5,0.46153846153846156,0.5
700,0.05,0.9500000000000002,0.95,0.25833333333333336,0.7416666666666667,0.7416666666666667,0.5,0.5,0.5
701,0.10833333333333332,0.8916666666666668,0.8916666666666668,0.375,0.625,0.625,0.5,0.5,0.5
702,0.04523809523809524,0.953846153846154,0.9547619047619049,0.2630952380952381,0.7384615384615385,0.7369047619047621,0.5,0.46153846153846156,0.5
800,0.016666666666666663,0.9833333333333332,0.9833333333333334,0.2916666666666667,0.7083333333333334,0.7083333333333334,0.5,0.5,0.5
801,0.024999999999999994,0.975,0.975,0.225,0.775,0.775,0.5,0.5,0.5
802,0.02261904761904762,0.976923076923077,0.9773809523809524,0.2738095238095238,0.7307692307692307,0.7261904761904762,0.5,0.46153846153846156,0.5
900,0.02857142857142858,0.9692307692307693,0.9714285714285715,0.28095238095238095,0.7153846153846154,0.719047619047619,0.5,0.46153846153846156,0.5
1000,0.024999999999999994,0.975,0.975,0.20833333333333334,0.7916666666666665,0.7916666666666666,0.5,0.5,0.5
1001,0.025,0.975,0.975,0.10833333333333331,0.8916666666666666,0.8916666666666666,0.5,0.5,0.5
1002,0.0380952380952381,0.9615384615384617,0.9619047619047618,0.2833333333333333,0.7153846153846154,0.7166666666666668,0.5,0.46153846153846156,0.5
1003,0.033333333333333326,0.9666666666666668,0.9666666666666668,0.25833333333333336,0.7416666666666668,0.7416666666666668,0.5,0.5,0.5
1004,0.10833333333333332,0.8923076923076924,0.8916666666666666,0.34523809523809523,0.6538461538461539,0.6547619047619048,0.5,0.46153846153846156,0.5
1100,0.024999999999999994,0.975,0.975,0.275,0.725,0.7250000000000001,0.5,0.5,0.5
1101,0.09166666666666666,0.9076923076923077,0.9083333333333332,0.33333333333333337,0.6692307692307692,0.6666666666666666,0.5,0.46153846153846156,0.5
1103,0.04166666666666666,0.9583333333333334,0.9583333333333334,0.3166666666666667,0.6833333333333333,0.6833333333333333,0.5,0.5,0.5
1104,0.016666666666666663,0.9833333333333334,0.9833333333333334,0.3083333333333334,0.6916666666666668,0.6916666666666667,0.5,0.5,0.5
1105,0.0380952380952381,0.9615384615384617,0.961904761904762,0.24166666666666664,0.7538461538461538,0.7583333333333333,0.5,0.46153846153846156,0.5
1200,0.025,0.975,0.975,0.25833333333333336,0.7416666666666666,0.7416666666666666,0.5,0.5,0.5
1201,0.039285714285714285,0.9615384615384617,0.9607142857142857,0.1726190476190476,0.823076923076923,0.8273809523809523,0.5,0.46153846153846156,0.5
1203,0.10833333333333332,0.8923076923076924,0.8916666666666666,0.3547619047619047,0.6461538461538462,0.6452380952380953,0.5,0.46153846153846156,0.5
1204,0.10833333333333332,0.8916666666666668,0.8916666666666668,0.20833333333333331,0.7916666666666667,0.7916666666666667,0.5,0.5,0.5
1300,0.06666666666666665,0.9333333333333332,0.9333333333333332,0.21666666666666665,0.7833333333333333,0.7833333333333332,0.5,0.5,0.5
1301,0.023809523809523808,0.976923076923077,0.9761904761904763,0.34285714285714286,0.6538461538461539,0.6571428571428573,0.5,0.46153846153846156,0.5
1302,0.03333333333333334,0.9666666666666668,0.9666666666666666,0.225,0.7750000000000001,0.7750000000000001,0.5,0.5,0.5
1303,0.033333333333333326,0.9666666666666666,0.9666666666666668,0.11666666666666665,0.8833333333333334,0.8833333333333334,0.5,0.5,0.5
AVG,0.051884920634920624,0.9480472459639125,0.9481150793650792,0.24021715167548502,0.7596064814814812,0.7597828483245147,0.5,0.48219373219373224,0.5
