,rf_eer,rf_oa,rf_ba,knn_eer,knn_oa,knn_ba,svm_eer,svm_oa,svm_ba
604,0.00015337423312883347,0.9998468606431853,0.9998466257668712,0.010409748409973541,0.9895865237366003,0.9895902515900264,0.0,1.0,1.0
605,0.0013784919607512046,0.9986217457886678,0.9986215080392489,0.003215699517832682,0.9967840735068914,0.9967843004821674,0.0,1.0,1.0
700,0.00015290519877675935,0.9998468606431853,0.9998470948012234,0.008878351250445577,0.9911179173047474,0.9911216487495546,0.0,1.0,1.0
701,0.00015290519877675935,0.9998468606431853,0.9998470948012234,0.0033671976135532244,0.9966309341500766,0.9966328023864468,0.0,1.0,1.0
702,0.0003058103975535187,0.9996937212863706,0.9996941896024465,0.0055116226712444314,0.994486983154671,0.9944883773287556,0.0,1.0,1.0
800,0.00015337423312883347,0.9998468606431853,0.9998466257668712,0.005663120766964969,0.994333843797856,0.9943368792330352,0.0,1.0,1.0
801,0.0,1.0,1.0,0.0013770848576949823,0.9986217457886678,0.998622915142305,0.0,1.0,1.0
802,0.0,1.0,1.0,0.0029103581546312484,0.9970903522205207,0.9970896418453687,0.0,1.0,1.0
900,0.0,1.0,1.0,0.0076546406258794384,0.9923430321592651,0.9923453593741206,0.0,1.0,1.0
1000,0.0,1.0,1.0,0.004899532841785331,0.9950995405819297,0.9951004671582148,0.0,1.0,1.0
1001,0.00015290519877675935,0.9998468606431853,0.9998470948012234,0.002906605879814633,0.9970903522205207,0.9970933941201855,0.0,1.0,1.0
1002,0.0,1.0,1.0,0.0036753531828671027,0.9963246554364472,0.996324646817133,0.0,1.0,1.0
1003,0.0,1.0,1.0,0.005511622671244426,0.9944869831546708,0.9944883773287556,0.0,1.0,1.0
1004,0.00015337423312883347,0.9998468606431853,0.9998466257668712,0.0065847732687942025,0.9934150076569679,0.9934152267312057,0.0,1.0,1.0
1100,0.00045918463068235217,0.999540581929556,0.9995408153693177,0.007350706365734233,0.9926493108728943,0.9926492936342658,0.0,1.0,1.0
1101,0.0,1.0,1.0,0.006893397872460178,0.9931087289433383,0.9931066021275399,0.0,1.0,1.0
1103,0.0007659330969400191,0.9992343032159265,0.99923406690306,0.007195925029549161,0.9928024502297091,0.992804074970451,0.0,1.0,1.0
1104,0.0,1.0,1.0,0.0026012645166131943,0.9973966309341501,0.9973987354833869,0.0,1.0,1.0
1105,0.00030674846625766694,0.9996932515337423,0.9996932515337423,0.007975460122699386,0.9920245398773007,0.9920245398773007,0.0,1.0,1.0
1200,0.0,1.0,1.0,0.0012260557963265195,0.9987748851454825,0.9987739442036736,0.0,1.0,1.0
1201,0.0,1.0,1.0,0.006433275173073677,0.9935681470137826,0.9935667248269263,0.0,1.0,1.0
1203,0.0,1.0,1.0,0.004899532841785331,0.9950995405819295,0.9951004671582148,0.0,1.0,1.0
1204,0.000765464062587945,0.9992343032159265,0.999234535937412,0.0053610626442280596,0.9946401225114855,0.994638937355772,0.0,1.0,1.0
1300,0.00030674846625766694,0.9996937212863706,0.9996932515337423,0.0044384720736946656,0.9955589586523738,0.9955615279263054,0.0,1.0,1.0
1301,0.0,1.0,1.0,0.005050092868801703,0.9949464012251148,0.9949499071311984,0.0,1.0,1.0
1302,0.0009202453987730008,0.9990797546012271,0.9990797546012271,0.004907975460122694,0.9950920245398776,0.9950920245398776,0.0,1.0,1.0
1303,0.0,1.0,1.0,0.005061349693251521,0.9949386503067486,0.9949386503067486,0.0,1.0,1.0
