,rf_eer,rf_oa,rf_ba,knn_eer,knn_oa,knn_ba,svm_eer,svm_oa,svm_ba
602,0.00046248812915479774,0.999537750385208,0.9995375118708452,0.00554843304843306,0.9944530046224962,0.9944515669515669,0.0,1.0,1.0
603,0.00015384615384615442,0.9998459167950694,0.9998461538461539,0.008165242165242165,0.9918335901386748,0.9918347578347578,0.0,1.0,1.0
604,0.0,1.0,1.0,0.005555555555555558,0.9944444444444445,0.9944444444444445,0.0,1.0,1.0
605,0.0006158594491927849,0.9993836671802774,0.9993841405508073,0.005393637226970577,0.9946070878274268,0.9946063627730295,0.0,1.0,1.0
700,0.0007697056030389393,0.9992295839753469,0.9992302943969611,0.010015669515669512,0.9899845916795071,0.9899843304843305,0.0,1.0,1.0
701,0.0004615384615384632,0.999537750385208,0.9995384615384616,0.00892972459639126,0.9910631741140215,0.9910702754036087,0.0,1.0,1.0
702,0.0,1.0,1.0,0.008167141500474828,0.9918335901386749,0.9918328584995253,0.0,1.0,1.0
800,0.00015384615384615442,0.9998459167950694,0.9998461538461537,0.006004748338081678,0.9939907550077042,0.9939952516619183,0.0,1.0,1.0
801,0.0,1.0,1.0,0.004774928774928783,0.9952234206471495,0.9952250712250713,0.0,1.0,1.0
802,0.0,1.0,1.0,0.008011870845204189,0.9919876733436055,0.9919881291547957,0.0,1.0,1.0
900,0.00015384615384615442,0.9998459167950694,0.9998461538461537,0.002001424501424509,0.9979969183359014,0.9979985754985755,0.0,1.0,1.0
1000,0.0,1.0,1.0,0.005390313390313384,0.994607087827427,0.9946096866096864,0.0,1.0,1.0
1001,0.0,1.0,1.0,0.0053903133903134,0.9946070878274268,0.9946096866096864,0.0,1.0,1.0
1002,0.00015432098765432166,0.9998459167950694,0.9998456790123458,0.009088319088319086,0.9909090909090909,0.990911680911681,0.0,1.0,1.0
1003,0.0,1.0,1.0,0.0032340930674264077,0.9967642526964561,0.9967659069325737,0.0,1.0,1.0
1004,0.00015384615384615442,0.9998459167950694,0.9998461538461537,0.009245489078822394,0.9907550077041603,0.9907545109211775,0.0,1.0,1.0
1100,0.0,1.0,1.0,0.009547958214624879,0.9904468412942989,0.9904520417853749,0.0,1.0,1.0
1101,0.0004620132953466305,0.999537750385208,0.9995379867046534,0.007544634377967707,0.9924499229583976,0.9924553656220322,0.0,1.0,1.0
1103,0.004002374169040851,0.9959938366718027,0.9959976258309592,0.011856600189933526,0.988135593220339,0.9881433998100665,0.0,1.0,1.0
1104,0.0,1.0,1.0,0.006927825261158593,0.99306625577812,0.9930721747388415,0.0,1.0,1.0
1105,0.00015432098765432166,0.9998459167950694,0.9998456790123458,0.008629629629629631,0.9913713405238831,0.9913703703703705,0.0,1.0,1.0
1200,0.0004615384615384632,0.9995377503852081,0.9995384615384616,0.008932573599240268,0.9910631741140215,0.9910674264007598,0.0,1.0,1.0
1201,0.00030769230769230884,0.9996918335901388,0.9996923076923077,0.0007701804368471065,0.9992295839753467,0.9992298195631528,0.0,1.0,1.0
1203,0.00015384615384615442,0.9998459167950694,0.9998461538461539,0.0064667616334283026,0.9935285053929123,0.9935332383665717,0.0,1.0,1.0
1204,0.0003081671415004761,0.9996918335901388,0.9996918328584996,0.004927350427350441,0.9950693374422188,0.9950726495726496,0.0,1.0,1.0
1300,0.00015384615384615442,0.9998459167950694,0.9998461538461537,0.006470085470085474,0.9935285053929122,0.9935299145299143,0.0,1.0,1.0
1301,0.0,1.0,1.0,0.002924976258309603,0.9970724191063175,0.9970750237416904,0.0,1.0,1.0
1302,0.0,1.0,1.0,0.003233618233618241,0.9967642526964562,0.9967663817663818,0.0,1.0,1.0
1303,0.0,1.0,1.0,0.01185707502374168,0.988135593220339,0.9881429249762583,0.0,1.0,1.0
AVG,0.0003250501213464189,0.9996746956205002,0.9996749498786538,0.006184887251768545,0.9938128440281817,0.9938151127482316,0.0,1.0,1.0
