,rf_eer,rf_oa,rf_ba,knn_eer,knn_oa,knn_ba,svm_eer,svm_oa,svm_ba
603,0.075,0.9249999999999998,0.925,0.2916666666666667,0.7083333333333333,0.7083333333333333,0.5,0.5,0.5
604,0.042857142857142864,0.9571428571428571,0.9571428571428573,0.2928571428571428,0.7071428571428572,0.7071428571428571,0.48571428571428565,0.5142857142857142,0.5142857142857142
605,0.12142857142857141,0.876923076923077,0.8785714285714284,0.3773809523809524,0.6230769230769231,0.6226190476190476,0.5,0.46153846153846156,0.5
700,0.06904761904761905,0.930769230769231,0.930952380952381,0.3595238095238095,0.6384615384615383,0.6404761904761906,0.5,0.46153846153846156,0.5
701,0.09999999999999998,0.8999999999999998,0.8999999999999998,0.5416666666666667,0.4583333333333333,0.4583333333333333,0.4916666666666666,0.5083333333333334,0.5083333333333334
702,0.07857142857142857,0.923076923076923,0.9214285714285714,0.38809523809523805,0.6076923076923076,0.6119047619047618,0.5,0.46153846153846156,0.5
800,0.008333333333333333,0.9916666666666666,0.9916666666666666,0.3583333333333333,0.6416666666666666,0.6416666666666666,0.4916666666666667,0.5083333333333333,0.5083333333333333
801,0.016666666666666663,0.9833333333333332,0.9833333333333334,0.4333333333333333,0.5666666666666667,0.5666666666666667,0.4083333333333334,0.5916666666666667,0.5916666666666667
802,0.04642857142857144,0.9538461538461538,0.9535714285714286,0.363095238095238,0.6307692307692307,0.6369047619047619,0.5,0.46153846153846156,0.5
900,0.033333333333333326,0.9666666666666666,0.9666666666666666,0.30833333333333335,0.6916666666666667,0.6916666666666667,0.45,0.55,0.55
1000,0.09166666666666666,0.9083333333333334,0.9083333333333334,0.3833333333333333,0.6166666666666666,0.6166666666666667,0.4333333333333334,0.5666666666666667,0.5666666666666667
1001,0.07499999999999998,0.925,0.925,0.375,0.625,0.625,0.4916666666666667,0.5083333333333333,0.5083333333333333
1002,0.09166666666666665,0.9076923076923078,0.9083333333333335,0.25952380952380955,0.7384615384615384,0.7404761904761905,0.5,0.46153846153846156,0.5
1003,0.10833333333333331,0.8916666666666668,0.8916666666666668,0.4583333333333332,0.5416666666666667,0.5416666666666667,0.4916666666666667,0.5083333333333334,0.5083333333333334
1004,0.06904761904761905,0.9307692307692308,0.9309523809523809,0.25,0.7538461538461539,0.75,0.5,0.46153846153846156,0.5
1100,0.016666666666666663,0.9833333333333332,0.9833333333333334,0.35,0.65,0.6500000000000001,0.35833333333333334,0.6416666666666667,0.6416666666666667
1101,0.10833333333333331,0.8916666666666668,0.8916666666666668,0.35,0.65,0.65,0.4416666666666666,0.5583333333333333,0.5583333333333333
1103,0.09999999999999999,0.9000000000000001,0.9000000000000001,0.38333333333333336,0.6166666666666667,0.6166666666666667,0.475,0.525,0.525
1104,0.024999999999999994,0.975,0.975,0.4166666666666667,0.5833333333333333,0.5833333333333333,0.475,0.525,0.525
1105,0.11428571428571428,0.8846153846153847,0.8857142857142859,0.4011904761904762,0.6000000000000001,0.5988095238095239,0.5,0.46153846153846156,0.5
1200,0.041666666666666664,0.9583333333333333,0.9583333333333333,0.30833333333333335,0.6916666666666668,0.6916666666666668,0.5166666666666666,0.4833333333333333,0.4833333333333333
1201,0.07023809523809524,0.9307692307692308,0.9297619047619048,0.24761904761904763,0.7538461538461538,0.7523809523809524,0.5,0.46153846153846156,0.5
1203,0.07499999999999998,0.9249999999999998,0.9249999999999998,0.36666666666666664,0.6333333333333333,0.6333333333333333,0.5083333333333333,0.4916666666666667,0.4916666666666667
1204,0.09166666666666667,0.9083333333333334,0.9083333333333334,0.6083333333333334,0.39166666666666666,0.39166666666666666,0.5,0.5,0.5
1300,0.029761904761904767,0.9692307692307693,0.9702380952380952,0.32976190476190476,0.6692307692307693,0.6702380952380953,0.5,0.46153846153846156,0.5
1301,0.024999999999999994,0.9749999999999999,0.975,0.3166666666666667,0.6833333333333333,0.6833333333333333,0.4833333333333334,0.5166666666666667,0.5166666666666667
1302,0.024999999999999994,0.975,0.975,0.29166666666666663,0.7083333333333333,0.7083333333333333,0.4583333333333333,0.5416666666666667,0.5416666666666667
1303,0.008333333333333333,0.9916666666666666,0.9916666666666668,0.1833333333333333,0.8166666666666668,0.8166666666666668,0.5,0.5,0.5
AVG,0.058901014109347435,0.9409531440781441,0.9410989858906526,0.3352017195767196,0.6647185761769095,0.6647982804232805,0.4834931657848325,0.5036863213946547,0.5165068342151675
