,rf_eer,rf_oa,rf_ba,knn_eer,knn_oa,knn_ba,svm_eer,svm_oa,svm_ba
1101,0.047619047619047616,0.9538461538461538,0.9523809523809523,0.3797619047619047,0.6230769230769231,0.6202380952380954,0.5,0.46153846153846156,0.5
1103,0.033333333333333326,0.9666666666666666,0.9666666666666668,0.4416666666666666,0.5583333333333333,0.5583333333333333,0.39166666666666666,0.6083333333333333,0.6083333333333333
1104,0.06785714285714287,0.9307692307692308,0.9321428571428572,0.25357142857142856,0.7461538461538462,0.7464285714285714,0.5,0.46153846153846156,0.5
1105,0.18095238095238095,0.823076923076923,0.819047619047619,0.39285714285714285,0.6076923076923076,0.607142857142857,0.5,0.46153846153846156,0.5
1200,0.024999999999999994,0.9749999999999999,0.975,0.3083333333333333,0.6916666666666667,0.6916666666666667,0.4749999999999999,0.5250000000000001,0.5250000000000001
1201,0.04761904761904761,0.9538461538461538,0.9523809523809523,0.2178571428571429,0.7846153846153847,0.7821428571428571,0.5,0.46153846153846156,0.5
1203,0.06785714285714285,0.9307692307692308,0.9321428571428573,0.3214285714285714,0.676923076923077,0.6785714285714286,0.5,0.46153846153846156,0.5
1204,0.14999999999999997,0.8538461538461538,0.85,0.35119047619047616,0.6461538461538462,0.6488095238095238,0.5,0.46153846153846156,0.5
1300,0.041666666666666664,0.9583333333333333,0.9583333333333333,0.2833333333333333,0.7166666666666666,0.7166666666666666,0.425,0.5750000000000001,0.5750000000000001
1301,0.008333333333333333,0.9916666666666666,0.9916666666666668,0.3583333333333334,0.6416666666666667,0.6416666666666668,0.4666666666666666,0.5333333333333333,0.5333333333333333
1302,0.13095238095238096,0.8692307692307694,0.8690476190476192,0.23928571428571424,0.7615384615384615,0.7607142857142856,0.5,0.46153846153846156,0.5
1303,0.007142857142857143,0.9923076923076923,0.9928571428571429,0.05714285714285714,0.9384615384615385,0.9428571428571428,0.5,0.46153846153846156,0.5
AVG,0.07260251322751322,0.927400878442545,0.9273974867724868,0.31284171075837747,0.6871158933658933,0.6871582892416226,0.47399691358024687,0.5103335707502373,0.526003086419753
