,classe,eer,auc
31,31.0,0.0,1.0
32,32.0,0.33333333333333337,0.6666666666666666
34,34.0,0.0,1.0
35,35.0,0.0,1.0
36,36.0,0.0,1.0
47,47.0,0.0,1.0
48,48.0,0.0,1.0
53,53.0,0.0,1.0
54,54.0,0.0,1.0
59,59.0,0.0,1.0
63,63.0,0.0,1.0
75,75.0,0.0,1.0
76,76.0,0.125,0.875
92,92.0,0.0,1.0
97,97.0,0.5,0.5
AVG,-->,0.0638888888888889,0.9361111111111111
