,rf_eer,rf_oa,rf_ba,knn_eer,knn_oa,knn_ba,svm_eer,svm_oa,svm_ba
1,0.0,1.0,1.0,0.00011663167716352563,0.9998833683228364,0.9998833683228364,0.07254490319570796,0.9274550968042922,0.9274550968042922
8,0.0013064698560065757,0.9986937418358864,0.9986935301439934,0.008075812987906125,0.9919249495309347,0.9919241870120938,0.22123549523169386,0.7787673672960457,0.778764504768306
22,0.004820438659918065,0.9951795613400819,0.9951795613400819,0.016510002410219327,0.9834899975897806,0.9834899975897807,0.23306820920703786,0.7669317907929621,0.7669317907929621
30,0.0010645848119233414,0.9989354151880766,0.9989354151880766,0.0074520936834634455,0.9925479063165366,0.9925479063165366,0.3274189732670925,0.6725810267329075,0.6725810267329075
31,0.0015337146568990174,0.9984660766961652,0.9984662853431011,0.005781001585840902,0.9942182890855458,0.9942189984141591,0.14052785847322216,0.8594690265486725,0.8594721415267778
32,0.0023581293525166878,0.9976417875250561,0.9976418706474833,0.008134374250285218,0.9918641669614433,0.9918656257497148,0.2195486912961845,0.7804504185827144,0.7804513087038155
33,0.0011803588290840346,0.9988196411709159,0.9988196411709159,0.004603399433427764,0.9953966005665723,0.9953966005665723,0.15545325779036825,0.8445467422096318,0.8445467422096318
34,0.0014154281670205233,0.9985845718329794,0.9985845718329794,0.00849256900212316,0.9915074309978769,0.9915074309978769,0.2002830856334041,0.7997169143665959,0.7997169143665959
35,0.000711743772241998,0.9992882562277581,0.9992882562277581,0.006405693950177945,0.9935943060498221,0.9935943060498221,0.19383155397390275,0.8061684460260974,0.8061684460260973
36,0.0009436187780136884,0.9990563812219864,0.9990563812219864,0.00684123614059919,0.9931587638594008,0.9931587638594008,0.31092238735550837,0.6890776126444916,0.6890776126444916
37,0.00224905303030302,0.9977509469696969,0.9977509469696969,0.00946969696969698,0.9905303030303031,0.9905303030303031,0.21188446969696972,0.7881155303030303,0.7881155303030303
38,0.0016566929049185812,0.9983433913146373,0.9983433070950815,0.006154294900746297,0.9938468820257959,0.9938457050992536,0.22659786854528252,0.7733995976807478,0.7734021314547176
39,0.0032397408207343417,0.9967602591792657,0.9967602591792657,0.008519318454523639,0.9914806815454763,0.9914806815454765,0.19246460283177344,0.8075353971682265,0.8075353971682265
40,0.0011795234725170967,0.998820476527483,0.998820476527483,0.007902807265864583,0.9920971927341354,0.9920971927341354,0.2196272705826846,0.7803727294173154,0.7803727294173154
41,0.0017857142857142794,0.9982142857142856,0.9982142857142856,0.013809523809523808,0.9861904761904761,0.9861904761904761,0.2276190476190476,0.7723809523809524,0.7723809523809524
42,0.000942951438000957,0.9990570485619991,0.9990570485619991,0.006718528995756701,0.9932814710042432,0.9932814710042432,0.3264969354078265,0.6735030645921736,0.6735030645921736
43,0.0011820330969267157,0.9988179669030733,0.9988179669030733,0.010283687943262398,0.9897163120567375,0.9897163120567377,0.24066193853427897,0.759338061465721,0.759338061465721
44,0.0014154281670205233,0.9985845718329794,0.9985845718329794,0.006015569709837225,0.9939844302901628,0.9939844302901628,0.26999292285916493,0.7300070771408351,0.7300070771408351
45,0.0014177695345419978,0.998582063098192,0.998582230465458,0.008151923505452777,0.9918468628146048,0.9918480764945472,0.17085965891098812,0.8291386033321517,0.8291403410890119
46,0.0,1.0,1.0,0.004693348927720664,0.9953068168485274,0.9953066510722793,0.2892225272819181,0.710782588290508,0.7107774727180819
47,0.0011853959222380046,0.998814604077762,0.998814604077762,0.005452821242294921,0.994547178757705,0.994547178757705,0.16287339971550496,0.837126600284495,0.837126600284495
48,0.0016592172915818049,0.9983410356677331,0.9983407827084182,0.008295917958133189,0.9917051783386657,0.9917040820418669,0.13449803748311212,0.8655053916340799,0.8655019625168879
49,0.00047147571900048774,0.9995285242809996,0.9995285242809996,0.0043611504007543545,0.9956388495992456,0.9956388495992456,0.1714992927864215,0.8285007072135785,0.8285007072135785
50,0.0017857142857142978,0.9982142857142856,0.9982142857142856,0.005238095238095227,0.9947619047619048,0.9947619047619048,0.1244047619047619,0.875595238095238,0.875595238095238
