,rf_eer,rf_oa,rf_ba,knn_eer,knn_oa,knn_ba,svm_eer,svm_oa,svm_ba
1,0.11111111111111112,0.888888888888889,0.8888888888888888,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.0,1.0,1.0
8,0.11104269293924467,0.8888888888888888,0.8889573070607554,0.13423645320197045,0.8654970760233919,0.8657635467980297,0.07040229885057471,0.9298245614035089,0.9295977011494253
22,0.09523809523809525,0.9047619047619048,0.9047619047619048,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.11564625850340138,0.8843537414965986,0.8843537414965986
30,0.2246376811594203,0.7753623188405797,0.7753623188405797,0.26811594202898553,0.7318840579710145,0.7318840579710145,0.28985507246376807,0.7101449275362318,0.7101449275362318
31,0.11096491228070177,0.888888888888889,0.8890350877192983,0.12192982456140351,0.8803418803418804,0.8780701754385966,0.08640350877192983,0.9145299145299145,0.9135964912280702
32,0.18031189083820665,0.8198198198198199,0.8196881091617932,0.19736842105263155,0.8018018018018017,0.8026315789473685,0.1983430799220273,0.8018018018018019,0.8016569200779727
33,0.1333333333333333,0.8666666666666667,0.8666666666666667,0.20833333333333334,0.7916666666666666,0.7916666666666666,0.16666666666666666,0.8333333333333334,0.8333333333333334
34,0.11403508771929825,0.8859649122807017,0.8859649122807017,0.14912280701754385,0.8508771929824562,0.8508771929824562,0.1842105263157895,0.8157894736842105,0.8157894736842105
35,0.08641975308641976,0.9135802469135803,0.9135802469135803,0.1851851851851852,0.8148148148148149,0.8148148148148149,0.12962962962962965,0.8703703703703703,0.8703703703703703
36,0.20175438596491227,0.7982456140350876,0.7982456140350876,0.25438596491228066,0.7456140350877193,0.7456140350877192,0.2192982456140351,0.7807017543859649,0.7807017543859649
37,0.10416666666666667,0.8958333333333334,0.8958333333333334,0.13194444444444445,0.8680555555555555,0.8680555555555557,0.10416666666666664,0.8958333333333334,0.8958333333333334
38,0.17179951690821257,0.8297872340425533,0.8282004830917874,0.1660628019323672,0.8368794326241135,0.8339371980676328,0.12258454106280192,0.8794326241134751,0.8774154589371981
39,0.08914728682170543,0.9108527131782945,0.9108527131782945,0.1434108527131783,0.8565891472868218,0.8565891472868218,0.07751937984496123,0.9224806201550387,0.9224806201550387
40,0.12280701754385966,0.8771929824561404,0.8771929824561404,0.14912280701754388,0.8508771929824562,0.8508771929824562,0.06140350877192983,0.9385964912280702,0.9385964912280702
41,0.19270833333333334,0.8072916666666666,0.8072916666666666,0.171875,0.828125,0.828125,0.16145833333333334,0.8385416666666666,0.8385416666666666
42,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.20370370370370372,0.7962962962962963,0.7962962962962963,0.12037037037037036,0.8796296296296297,0.8796296296296297
43,0.13636363636363635,0.8636363636363636,0.8636363636363636,0.14393939393939395,0.8560606060606061,0.856060606060606,0.12121212121212122,0.8787878787878788,0.8787878787878789
44,0.19298245614035084,0.8070175438596491,0.8070175438596491,0.2631578947368421,0.736842105263158,0.7368421052631579,0.11403508771929825,0.8859649122807017,0.8859649122807017
45,0.16341991341991344,0.8372093023255814,0.8365800865800866,0.2012987012987013,0.7984496124031009,0.7987012987012987,0.16955266955266954,0.8294573643410853,0.8304473304473303
46,0.2032828282828283,0.7971014492753623,0.7967171717171717,0.19191919191919193,0.8115942028985507,0.8080808080808081,0.17676767676767677,0.8260869565217391,0.8232323232323232
47,0.10897435897435898,0.891025641025641,0.891025641025641,0.1858974358974359,0.8141025641025642,0.8141025641025642,0.1217948717948718,0.8782051282051282,0.8782051282051282
48,0.06538461538461539,0.9346405228758169,0.9346153846153847,0.11743589743589744,0.8823529411764706,0.8825641025641026,0.0846153846153846,0.9150326797385621,0.9153846153846154
49,0.0925925925925926,0.9074074074074074,0.9074074074074074,0.13888888888888892,0.8611111111111112,0.861111111111111,0.0462962962962963,0.9537037037037037,0.9537037037037037
