,classe,eer,auc
0,0.0,0.1825174825174825,0.8174825174825174
1,1.0,0.1755244755244755,0.8244755244755244
2,2.0,0.19720279720279724,0.8027972027972028
3,3.0,0.20629370629370627,0.7937062937062936
AVG,-->,0.19038461538461537,0.8096153846153845
