,classe,eer,auc
0,0.0,0.06057238121700472,0.9394276187829954
1,1.0,0.07774931325040896,0.922250686749591
2,2.0,0.08395989974937343,0.9160401002506265
3,3.0,0.11387697151146642,0.8861230284885336
AVG,-->,0.08403964143206338,0.9159603585679367
