5,2,12662054907979,2,12662134340981,0.18039216,1.0
5,E,12662307139979,E,12662386165980,0.13333334,1.0
6,1,12663149888982,1,12663242532981,0.15294118,1.0
6,3,12663477095980,3,12663572448980,0.15686275,1.0
6,7,12663853289979,7,12663932751979,0.15294118,1.0
6,9,12664572164979,9,12664665482978,0.14117648,1.0
6,6,12665085609981,6,12665180753980,0.14509805,1.0
6,6,12665307101979,6,12665386220979,0.14117648,1.0
6,6,12665574380980,6,12665653718980,0.14509805,1.0
6,6,12665949977979,6,12666029350980,0.14509805,1.0
6,2,12666372671979,2,12666468091980,0.16470589,1.0
6,4,12666795403980,4,12666907453980,0.14901961,1.0
6,6,12667454257980,6,12667530951981,0.14509805,1.0
6,8,12667811509981,8,12667907214978,0.15294118,1.0
6,0,12668095137979,0,12668191254980,0.15294118,1.0
6,8,12668316931980,8,12668413049980,0.15686275,1.0
6,5,12668539064979,5,12668634771979,0.16862746,1.0
6,2,12668730368980,2,12668825782980,0.18039216,1.0
6,E,12668982709979,E,12669046071980,0.121568635,1.0
7,1,12669840341979,1,12669933427978,0.15686275,1.0
7,3,12670059225979,3,12670155049979,0.16470589,1.0
7,7,12670590771981,7,12670670035980,0.14117648,1.0
7,9,12671293982979,9,12671387389980,0.14509805,1.0
7,6,12671667862980,6,12671764079980,0.14509805,1.0
7,6,12671905371980,6,12672001126981,0.15294118,1.0
7,6,12672219814980,6,12672299400980,0.16078432,1.0
7,6,12672533687980,6,12672613038980,0.14901961,1.0
7,2,12672893674980,2,12673005920980,0.16078432,1.0
7,4,12673286621980,4,12673382119981,0.15294118,1.0
7,6,12673879993980,6,12673958767980,0.14509805,1.0
7,8,12674240116981,8,12674335679980,0.16862746,1.0
7,0,12674554875980,0,12674634167980,0.14901961,1.0
7,8,12674760056981,8,12674839574980,0.15294118,1.0
7,5,12674949923980,5,12675045829980,0.16470589,1.0
7,2,12675140996981,2,12675220335981,0.18431373,1.0
7,E,12675439264980,E,12675518816980,0.13333334,1.0
8,1,12676313258992,1,12676406278981,0.14901961,1.0
8,3,12676593805980,3,12676689550980,0.14901961,1.0
8,7,12676893510980,7,12676988585980,0.14509805,1.0
8,9,12677176524980,9,12677272616980,0.14117648,1.0
8,6,12677475960980,6,12677571659981,0.14509805,1.0
8,6,12677743959980,6,12677823314979,0.14117648,1.0
8,6,12677996179980,6,12678091799980,0.14901961,1.0
8,6,12678279553980,6,12678359125980,0.14117648,1.0
8,2,12678639832979,2,12678735520979,0.16862746,1.0
8,4,12678908188979,4,12679036334979,0.15294118,1.0
8,6,12679115919979,6,12679228547979,0.14901961,1.0
8,8,12679354206979,8,12679434011979,0.16078432,1.0
8,0,12679606258979,0,12679685825979,0.15294118,1.0
8,8,12679811829979,8,12679923641979,0.16078432,1.0
8,5,12680034493979,5,12680146530981,0.16862746,1.0
8,2,12680241581981,2,12680337232979,0.18039216,1.0
8,E,12680463070979,E,12680526332979,0.13333334,1.0
9,1,12681367029976,1,12681476029979,0.15294118,1.0
9,3,12681571333979,3,12681666892980,0.14117648,1.0
9,7,12681792900980,7,12681905044981,0.14117648,1.0
9,9,12682062065978,9,12682173742979,0.14509805,1.0
9,6,12682516586979,6,12682612555980,0.15294118,1.0
9,6,12682800372980,6,12682879924980,0.14509805,1.0
9,6,12683067724980,6,12683163076979,0.16078432,1.0
9,6,12683398081979,6,12683476969979,0.14509805,1.0
9,2,12683681630980,2,12683776352980,0.18039216,1.0
9,4,12684057154979,4,12684169335978,0.15686275,1.0
9,6,12684326505980,6,12684422072981,0.14901961,1.0
9,8,12684579188979,8,12684674693980,0.15686275,1.0
9,0,12684847166980,0,12684926591980,0.16078432,1.0
9,8,12685052728979,8,12685148783979,0.16078432,1.0
9,5,12685274676979,5,12685386886979,0.18431373,1.0
9,2,12685481742979,2,12685578085981,0.19607845,1.0
9,E,12685765845978,E,12685845490979,0.13725491,1.0
