user_id,sample,keydown,TAP,keyup,TAR,PressureSize
0,0,5,9950776224993,5,9950852849993,0.18039216
0,0,5,9950932513993,5,9951027957993,0.19607845
0,0,6,9951200578993,6,9951313042993,0.19215688
0,0,0,9951547313993,0,9951626899993,0.16470589
0,0,E,9952016207993,E,9952111817993,0.18039216
0,1,5,9952736979992,5,9952812784992,0.18039216
0,1,5,9952907833992,5,9952987474992,0.18823531
0,1,6,9953144070992,6,9953240098992,0.19215688
0,1,0,9953443479992,0,9953523503992,0.16862746
0,1,E,9953819934992,E,9953931322992,0.1764706
0,2,5,9954351957993,5,9954414880993,0.18431373
0,2,5,9954509856993,5,9954589254993,0.19215688
0,2,6,9954761902993,6,9954873932993,0.18039216
0,2,0,9955077351993,0,9955172980993,0.18039216
0,2,E,9955454197993,E,9955549637993,0.1764706
0,3,5,9956174833993,5,9956250479993,0.18823531
0,3,5,9956314705993,5,9956410644993,0.18431373
0,3,6,9956567859993,6,9956663371993,0.18431373
0,3,0,9956851685993,0,9956947034993,0.1764706
0,3,E,9957150654993,E,9957230089993,0.16862746
0,4,5,9957792464993,5,9957852411993,0.18431373
0,4,5,9957932003993,5,9958027662993,0.18431373
0,4,6,9958138255993,6,9958233849993,0.19215688
0,4,0,9958406725993,0,9958502143993,0.17254902
0,4,E,9958736691993,E,9958815967993,0.18431373
0,5,5,9959379271993,5,9959438614993,0.1764706
0,5,5,9959518147993,5,9959597457993,0.18039216
0,5,6,9959739103993,6,9959818416993,0.19215688
0,5,0,9960007498993,0,9960101993993,0.16862746
0,5,E,9960290405993,E,9960369837993,0.1764706
0,6,5,9960932449993,5,9960992373993,0.16862746
0,6,5,9961087600993,5,9961166647993,0.16862746
0,6,6,9961261735994,6,9961341401993,0.17254902
0,6,0,9961513863993,0,9961609391993,0.16470589
0,6,E,9961812885993,E,9961892333993,0.1764706
0,7,5,9962516553992,5,9962593004992,0.18823531
0,7,5,9962672730992,5,9962752133992,0.18431373
0,7,6,9962878103992,6,9962957430992,0.18823531
0,7,0,9963161060992,0,9963224003992,0.16470589
0,7,E,9963458370992,E,9963521348992,0.16470589
0,8,5,9964084953992,5,9964144007992,0.18039216
0,8,5,9964223799992,5,9964303011992,0.18039216
0,8,6,9964413723992,6,9964493100992,0.16470589
0,8,0,9965211902992,0,9965291214992,0.17254902
0,8,E,9965510433992,E,9965589518992,0.1764706
0,9,5,9966215109992,5,9966273996992,0.16078432
0,9,5,9966353558992,5,9966433098992,0.18431373
0,9,6,9966574514992,6,9966654056992,0.18431373
0,9,0,9966888645992,0,9966951532992,0.16470589
0,9,E,9967186205992,E,9967249391992,0.17254902
1,0,5,85614509920879,5,85614668563880,0.08235294
1,0,5,85615058028879,5,85615234724879,0.08235294
1,0,6,85615654693879,6,85615799370879,0.09411766
1,0,0,85616281686879,0,85616458547879,0.08627451
1,0,E,85616863022879,E,85617024162879,0.08627451
1,1,5,85617633863879,5,85617824437879,0.08627451
1,1,5,85618182266880,5,85618343249879,0.078431375
1,1,6,85618685761879,6,85618814265879,0.09019608
1,1,0,85619172491880,0,85619300695880,0.0627451
1,1,E,85619659237879,E,85619836900879,0.09019608
1,2,5,85620523392880,5,85620680810880,0.078431375
1,2,5,85621024425880,5,85621217591880,0.07450981
1,2,6,85621529847880,6,85621673414880,0.07450981
1,2,0,85622762834879,0,85622838712879,0.0627451
1,2,E,85623258829879,E,85623452960879,0.09019608
1,3,5,85624154721880,5,85624328794880,0.09411766
1,3,5,85624640637880,5,85624817819880,0.09019608
1,3,6,85625098574880,6,85625226316880,0.09019608
1,3,0,85625553951879,0,85625698550880,0.078431375
1,3,E,85626041354880,E,85626218351880,0.078431375
1,4,5,85626905665879,5,85627046037879,0.08235294
1,4,5,85627357691879,5,85627518551879,0.08627451
1,4,6,85627814783879,6,85627927005879,0.098039225
1,4,0,85628284985879,0,85628396859879,0.058823533
1,4,E,85628754928879,E,85628916044879,0.09019608
1,5,5,85629681751880,5,85629853932880,0.09019608
1,5,5,85630119104880,5,85630296625880,0.09411766
1,5,6,85630577331879,6,85630721827880,0.09411766
1,5,0,85631049251879,0,85631177610879,0.07058824
1,5,E,85631520594879,E,85631632105879,0.078431375
1,6,5,85632397256879,5,85632537737879,0.08627451
1,6,5,85632833926879,5,85632978547879,0.08235294
1,6,6,85633290262880,6,85633434933880,0.098039225
1,6,0,85633746874880,0,85633858857879,0.08627451
1,6,E,85634247690879,E,85634408484879,0.08627451
1,7,5,85635332085880,5,85635468358880,0.08627451
1,7,5,85635749142880,5,85635910272880,0.09411766
1,7,6,85636206180880,6,85636320997880,0.10588236
1,7,0,85636707335880,0,85636851629880,0.07450981
1,7,E,85637240908880,E,85637352923880,0.10980393
1,8,5,85641299160881,5,85641440427881,0.10588236
1,8,5,85641705322881,5,85641833841881,0.09411766
1,8,6,85642160928879,6,85642305762879,0.10196079
1,8,0,85642617595879,0,85642762168879,0.09019608
1,8,E,85643135747879,E,85643264330879,0.098039225
1,9,5,85644059724879,5,85644201267879,0.098039225
1,9,5,85644512247881,5,85644673581880,0.08627451
1,9,6,85645000147879,6,85645161128879,0.10588236
1,9,0,85645503988879,0,85645615706879,0.058823533
1,9,E,85646020436879,E,85646164714879,0.08627451
2,0,5,69301967869024,5,69302060941025,0.09411766
2,0,5,69302480933025,5,69302592466025,0.13333334
2,0,6,69303059354025,6,69303154970025,0.11372550000000001
2,0,0,69303574973024,0,69303671009024,0.10196079
2,0,E,69304712700019,E,69304838760025,0.09019608
2,1,5,69305523625025,5,69305633970025,0.15294118
2,1,5,69306038857025,5,69306150738025,0.15294118
2,1,6,69306462468025,6,69306574265025,0.121568635
2,1,0,69307182834025,0,69307259445025,0.08235294
2,1,E,69307837261024,E,69307913667024,0.09019608
2,2,5,69308460338024,5,69308569479024,0.14117648
2,2,5,69308788445024,5,69308867801024,0.11764707
2,2,6,69309148810024,6,69309276973024,0.12941177
2,2,0,69309542301024,0,69309654333024,0.12941177
2,2,E,69309888506024,E,69310049581024,0.09411766
2,3,5,69312284953024,5,69312364561024,0.14509805
2,3,5,69312645261024,5,69312740955024,0.13333334
2,3,6,69313037461024,6,69313149739024,0.1254902
2,3,0,69313523276024,0,69313602626024,0.121568635
2,3,E,69313929659024,E,69314074252024,0.09411766
2,4,5,69314667697025,5,69314792766025,0.14509805
2,4,5,69314996255025,5,69315108321025,0.13333334
2,4,6,69315373647025,6,69315518554025,0.10588236
2,4,0,69315799251025,0,69315911402025,0.11764707
2,4,E,69316191971025,E,69316385594025,0.08235294
2,5,5,69318498453025,5,69318593933025,0.13333334
2,5,5,69318828461025,5,69318907830025,0.121568635
2,5,6,69319250548025,6,69319362531025,0.10196079
2,5,0,69319720710025,0,69319816456025,0.11372550000000001
2,5,E,69320220964025,E,69320447683025,0.08627451
2,6,5,69321739735024,5,69321865299025,0.14509805
2,6,5,69322270088025,5,69322349245025,0.14901961
2,6,6,69323112883019,6,69323206017025,0.11764707
2,6,0,69323814802025,0,69323923639025,0.11372550000000001
2,6,E,69324219911025,E,69324364394025,0.06666667
2,7,5,69325158762011,5,69325267870024,0.11764707
2,7,5,69325564077024,5,69325627183024,0.11764707
2,7,6,69326173809024,6,69326282849024,0.11764707
2,7,0,69326656574024,0,69326752090024,0.11372550000000001
2,7,E,69327095089024,E,69327288732024,0.08235294
2,8,5,69327897466024,5,69327957766024,0.11764707
2,8,5,69328269436024,5,69328348874024,0.14509805
2,8,6,69328722752024,6,69328818208025,0.12941177
2,8,0,69329160962025,0,69329272873025,0.11764707
2,8,E,69329630962025,E,69329743264025,0.09019608
2,9,5,69330491353025,5,69330600590025,0.13725491
2,9,5,69330881340025,5,69330976963025,0.13725491
2,9,6,69331443781025,6,69331539435025,0.1254902
2,9,0,69331882117025,0,69331994286025,0.121568635
2,9,E,69332336940025,E,69332547209025,0.08627451
3,0,5,14548426000975,5,14548485554976,0.18431373
3,0,5,14548580735976,5,14548660265976,0.18823531
3,0,6,14548786434976,6,14548865803976,0.20784315
3,0,0,14550113772976,0,14550173908976,0.20784315
3,0,E,14550751663976,E,14550812168976,0.19607845
3,1,5,14551792285976,5,14551852755976,0.20000002
3,1,5,14551963203976,5,14552026446976,0.20000002
3,1,6,14552183413976,6,14552246371976,0.19607845
3,1,0,14552434294976,0,14552530227976,0.20392159
3,1,E,14552780122976,E,14552859742976,0.23137257
3,2,5,14553500419976,5,14553559746976,0.20392159
3,2,5,14553654818976,5,14553734265976,0.21960786
3,2,6,14553844807976,6,14553908038976,0.21960786
3,2,0,14554064594976,0,14554160641976,0.19215688
3,2,E,14554364140976,E,14554427178976,0.20392159
3,3,5,14554878461976,5,14554941546976,0.19607845
3,3,5,14555036546976,5,14555099679976,0.22352943
3,3,6,14555194734976,6,14555274269976,0.22745100000000001
3,3,0,14555446834976,0,14555542456976,0.20000002
3,3,E,14555746046976,E,14555809036976,0.18431373
3,4,5,14556136449976,5,14556183178976,0.1764706
3,4,5,14556293682976,5,14556356771976,0.20392159
3,4,6,14556482732976,6,14556578416976,0.25490198
3,4,0,14556766658976,0,14556862329976,0.20392159
3,4,E,14557143355976,E,14557190251976,0.19215688
3,5,5,14557563958976,5,14557610719976,0.15686275
3,5,5,14557705646976,5,14557785399976,0.22745100000000001
3,5,6,14557911459976,6,14557990961976,0.2509804
3,5,0,14558148265976,0,14558243876976,0.20784315
3,5,E,14558478478976,E,14558525412976,0.1764706
3,6,5,14558976516976,5,14559023180976,0.14117648
3,6,5,14559118349976,5,14559181531976,0.18823531
3,6,6,14559338642976,6,14559401525976,0.18431373
3,6,0,14559573987976,0,14559653457976,0.19215688
3,6,E,14559841370976,E,14559937180976,0.24313727
3,7,5,14560342191976,5,14560421255976,0.19607845
3,7,5,14560501141976,5,14560580524976,0.21176472
3,7,6,14560691051976,6,14560770788976,0.20000002
3,7,0,14560958842976,0,14561038068976,0.16862746
3,7,E,14561241636976,E,14561321294976,0.22352943
3,8,5,14561571096976,5,14561617884976,0.15294118
3,8,5,14561728182976,5,14561807443976,0.18823531
3,8,6,14561933599976,6,14561996700976,0.19607845
3,8,0,14562184807976,0,14562264050976,0.18431373
3,8,E,14562483141976,E,14562546381976,0.21176472
3,9,5,14562873877976,5,14562936820976,0.18431373
3,9,5,14563016435976,5,14563095725976,0.19215688
3,9,6,14563206398976,6,14563285825976,0.22745100000000001
3,9,0,14563489364976,0,14563568681976,0.18039216
3,9,E,14563865401976,E,14563944741976,0.19215688
4,0,5,2380830400997,5,2380922647997,0.14509805
4,0,5,2381017420997,5,2381129982998,0.15686275
4,0,6,2381333283998,6,2381477830998,0.12941177
4,0,0,2381665951998,0,2381777597998,0.14509805
4,0,E,2382960790999,E,2383069839999,0.14117648
4,1,5,2384128391998,5,2384221328998,0.16078432
4,1,5,2384331776998,5,2384427502998,0.17254902
4,1,6,2384600113998,6,2384712265998,0.14509805
4,1,0,2384900334998,0,2384996126998,0.16862746
4,1,E,2385945173996,E,2386038587998,0.14509805
4,2,5,2386925760995,5,2387018739999,0.15686275
4,2,5,2387098554999,5,2387177941999,0.16862746
4,2,6,2387381584998,6,2387493428998,0.15294118
4,2,0,2387666000998,0,2387761810998,0.16470589
4,2,E,2388417017999,E,2388542516998,0.14509805
4,3,5,2389275034996,5,2389351946998,0.16470589
4,3,5,2389446879998,5,2389542628998,0.16862746
4,3,6,2389699606998,6,2389811760998,0.15294118
4,3,0,2389999690998,0,2390079285998,0.17254902
4,3,E,2391198703998,E,2391308375998,0.14901961
4,4,5,2391901340998,5,2391994567998,0.16862746
4,4,5,2392089778998,5,2392185649998,0.16862746
4,4,6,2392327031998,6,2392455292998,0.14509805
4,4,0,2392627832998,0,2392723521998,0.16470589
4,4,E,2393316655998,E,2393443204998,0.14901961
4,5,5,2394113302998,5,2394206418998,0.1764706
4,5,5,2394285794998,5,2394381435998,0.17254902
4,5,6,2394538590998,6,2394666517998,0.15294118
4,5,0,2394823705998,0,2394919625998,0.16470589
4,5,E,2395527871996,E,2395670646998,0.14509805
4,6,5,2396090550998,5,2396186389998,0.16078432
4,6,5,2396250519998,5,2396346436998,0.16470589
4,6,6,2396487947998,6,2396616010998,0.14117648
4,6,0,2396773046998,0,2396885054998,0.16862746
4,6,E,2397694331998,E,2397836926998,0.15686275
4,7,5,2398526235999,5,2398616476999,0.16862746
4,7,5,2398696051999,5,2398791728998,0.17254902
4,7,6,2398948999999,6,2399060755998,0.15686275
4,7,0,2399248921998,0,2399328265998,0.17254902
4,7,E,2400076387997,E,2400185673997,0.15686275
4,8,5,2400840950997,5,2400917520997,0.14901961
4,8,5,2401012655997,5,2401108336997,0.16862746
4,8,6,2401296354997,6,2401408192997,0.14509805
4,8,0,2401565575997,0,2401677346997,0.15294118
4,8,E,2402658031998,E,2402799746998,0.15686275
4,9,5,2403142803998,5,2403238593998,0.16862746
4,9,5,2403318272998,5,2403413996998,0.17254902
4,9,6,2403555814998,6,2403667757998,0.16078432
4,9,0,2403809326998,0,2403921319998,0.16470589
4,9,E,2404561524997,E,2404670708997,0.16470589
5,0,5,650213868000,5,650307021000,0.18823531
5,0,5,650510595000,5,650606137000,0.1764706
5,0,6,650825254000,6,650969869000,0.12941177
5,0,0,651250833999,0,651346408999,0.1764706
5,0,E,651596724999,E,651708735999,0.16470589
5,1,5,652286354999,5,652445217999,0.16862746
5,1,5,652679740999,5,652808276999,0.19215688
5,1,6,653027215999,6,653204419000,0.14509805
5,1,0,653454600000,0,653566767000,0.18431373
5,1,E,653893907001,E,653989776001,0.1254902
5,2,5,654521008000,5,654646940000,0.18823531
5,2,5,654959227000,5,655120272000,0.18039216
5,2,6,655339111000,6,655549144000,0.12941177
5,2,0,655690839000,0,655819788000,0.1764706
5,2,E,656100866000,E,656245677000,0.12941177
5,3,5,656839215999,5,656997780000,0.20784315
5,3,5,657278837000,5,657440470000,0.20000002
5,3,6,657721263000,6,657914890000,0.13725491
5,3,0,658087531000,0,658265724000,0.17254902
5,3,E,658515707000,E,658676706000,0.1254902
5,4,5,659127991000,5,659305648000,0.18431373
5,4,5,659571254000,5,659732740000,0.19607845
5,4,6,659951651000,6,660161571000,0.15686275
5,4,0,660303445000,0,660481316000,0.18823531
5,4,E,660731291000,E,660942174000,0.13333334
5,5,5,661331702000,5,661525615000,0.1764706
5,5,5,661760718000,5,661938864000,0.1764706
5,5,6,662142455000,6,662433918000,0.12941177
5,5,0,662575779000,0,662720943000,0.19215688
5,5,E,662971005000,E,663313460000,0.14901961
5,6,5,663876010000,5,664034735000,0.15686275
5,6,5,664284644000,5,664445904000,0.16078432
5,6,6,664680397000,6,664922812000,0.12941177
5,6,0,665080147000,0,665258185000,0.18039216
5,6,E,665492772000,E,665670210000,0.12941177
5,7,5,666137178000,5,666315092000,0.21960786
5,7,5,666518848000,5,666664440000,0.21568629
5,7,6,666929789000,6,667188444000,0.14117648
5,7,0,667314944000,0,667443880000,0.18431373
5,7,E,667693753000,E,667952952000,0.121568635
5,8,5,668404586000,5,668582804000,0.17254902
5,8,5,668817295000,5,668978875000,0.20784315
5,8,6,669197829000,6,669407795000,0.14509805
5,8,0,669534244000,0,669679994000,0.20000002
5,8,E,669960888000,E,670206026000,0.18039216
5,9,5,670704004000,5,670849631000,0.18823531
5,9,5,671084151000,5,671229449000,0.21960786
5,9,6,671402009000,6,671628535001,0.17254902
5,9,0,671785972001,0,671931279000,0.22352943
5,9,E,672181269000,E,672359000000,0.14901961
6,0,5,24939847501032,5,24939907724032,0.11372550000000001
6,0,5,24940049240032,5,24940112068032,0.14117648
6,0,6,24940767179033,6,24940827306033,0.11372550000000001
6,0,0,24941108073032,0,24941171198032,0.10980393
6,0,E,24942771010061,E,24942830836033,0.09411766
6,1,5,24956177181030,5,24956253435033,0.13333334
6,1,5,24956363757033,5,24956410690033,0.11764707
6,1,6,24957003780032,6,24957080721033,0.13725491
6,1,0,24957345611033,0,24957408582033,0.14117648
6,1,E,24958979006032,E,24959022767032,0.09411766
6,2,5,24960529587032,5,24960623044032,0.16862746
6,2,5,24960733050032,5,24960796172032,0.15294118
6,2,6,24961590664030,6,24961667107034,0.15686275
6,2,0,24961901549033,0,24961964677033,0.13725491
6,2,E,24962589262032,E,24962649793033,0.13725491
6,3,5,24963722769033,5,24963783109033,0.16470589
6,3,5,24963908965033,5,24963955795033,0.10980393
6,3,6,24964548908031,6,24964625462033,0.15294118
6,3,0,24964890856033,0,24964953995032,0.11764707
6,3,E,24965531558032,E,24965592049032,0.1254902
6,4,5,24966541775033,5,24966601457033,0.13333334
6,4,5,24966711865033,5,24966774997033,0.13333334
6,4,6,24967321645032,6,24967398516032,0.12941177
6,4,0,24967694882032,0,24967774097032,0.12941177
6,4,E,24968305245032,E,24968365764032,0.1254902
6,5,5,24969315162036,5,24969391710032,0.16470589
6,5,5,24969517974032,5,24969581233032,0.15686275
6,5,6,24970360155034,6,24970436477034,0.14509805
6,5,0,24970702791032,0,24970765396032,0.13725491
6,5,E,24971435727030,E,24971512298033,0.13725491
6,6,5,24972368827034,5,24972445297034,0.14117648
6,6,5,24972664230032,5,24972711166032,0.07450981
6,6,6,24973257699032,6,24973334491032,0.14509805
6,6,0,24973569336033,0,24973631974032,0.13333334
6,6,E,24974179068032,E,24974239050032,0.121568635
6,7,5,24975172690032,5,24975266005033,0.16470589
6,7,5,24975407283033,5,24975470508033,0.14509805
6,7,6,24976048358032,6,24976140897032,0.14117648
6,7,0,24976406400032,0,24976469371032,0.14117648
6,7,E,24976985325032,E,24977062239033,0.13333334
6,8,5,24977856722033,5,24977949338033,0.15294118
6,8,5,24978044588033,5,24978107636033,0.14901961
6,8,6,24978700779033,6,24978777247033,0.14117648
6,8,0,24979089053033,0,24979168353033,0.14117648
6,8,E,24979838939033,E,24979915512033,0.12941177
6,9,5,24980756588031,5,24980833549033,0.14117648
6,9,5,24980974963032,5,24981038093032,0.11372550000000001
6,9,6,24981615626032,6,24981708563033,0.13725491
6,9,0,24981927611032,0,24981990514032,0.11372550000000001
6,9,E,24982395199032,E,24982458205032,0.13333334
7,0,5,722670250973,5,722827983988,0.14509805
7,0,5,723077800988,5,723157085988,0.16078432
7,0,6,723515295988,6,723594544988,0.15686275
7,0,0,723921748988,0,723984814988,0.1254902
7,0,E,724482297988,E,724545454988,0.15686275
7,1,5,725525591984,5,725585878988,0.13725491
7,1,5,725835633988,5,725898857988,0.16470589
7,1,6,726492003988,6,726535502988,0.16078432
7,1,0,726801839989,0,726881154988,0.16862746
7,1,E,727332307988,E,727395401988,0.13725491
7,2,5,728143690987,5,728220338987,0.16862746
7,2,5,728408125987,5,728487579987,0.16862746
7,2,6,728876857987,6,728955953987,0.16470589
7,2,0,729252225987,0,729331576987,0.16470589
7,2,E,729659065987,E,729722340987,0.15294118
7,3,5,730235123987,5,730330587987,0.16078432
7,3,5,730534182987,5,730613425987,0.16470589
7,3,6,730910213987,6,730989419987,0.17254902
7,3,0,731285838987,0,731365415987,0.16470589
7,3,E,731739770987,E,731802627987,0.13333334
7,4,5,732458166988,5,732551113988,0.15294118
7,4,5,732831953988,5,732927250988,0.16078432
7,4,6,733239390988,6,733335114988,0.17254902
7,4,0,733631667988,0,733711222988,0.17254902
7,4,E,734069653988,E,734132693988,0.14509805
7,5,5,734755091989,5,734866037989,0.15294118
7,5,5,735146890987,5,735242491987,0.15686275
7,5,6,735788732987,6,735865801987,0.16862746
7,5,0,736131198987,0,736210560987,0.16470589
7,5,E,736475690987,E,736538968987,0.15294118
7,6,5,737209614988,5,737286360988,0.16470589
7,6,5,737505227988,5,737584534989,0.15686275
7,6,6,737942631988,6,738022127988,0.17254902
7,6,0,738303028988,0,738382320989,0.16078432
7,6,E,738647895988,E,738726986988,0.15686275
7,7,5,739301957988,5,739381564988,0.17254902
7,7,5,739600479988,5,739679663988,0.16078432
7,7,6,739944988988,6,740024772988,0.16078432
7,7,0,740290092988,0,740369464988,0.16470589
7,7,E,740634805988,E,740697879988,0.14901961
7,8,5,741195569988,5,741291142988,0.16862746
7,8,5,741540979988,5,741636566988,0.16862746
7,8,6,741917517988,6,742013420988,0.17254902
7,8,0,742417873988,0,742514059988,0.16470589
7,8,E,742856769988,E,742952528988,0.16078432
7,9,5,743592632988,5,743652382988,0.121568635
7,9,5,743995125988,5,744074453988,0.16470589
7,9,6,744587461988,6,744667103988,0.1764706
7,9,0,745009539988,0,745089059988,0.16862746
7,9,E,745431756988,E,745495057988,0.14901961
8,0,5,48634500338911,5,48634592662908,0.12941177
8,0,5,48634734420908,5,48634829980908,0.13333334
8,0,6,48634971504908,6,48635066907908,0.10196079
8,0,0,48635270310908,0,48635349633908,0.11764707
8,0,E,48635847170908,E,48635910282908,0.11764707
8,1,5,48636920720907,5,48636998023909,0.12941177
8,1,5,48637139360908,5,48637234893907,0.12941177
8,1,6,48637376482907,6,48637488443909,0.11764707
8,1,0,48637629745909,0,48637725403909,0.11372550000000001
8,1,E,48637990751909,E,48638070172909,0.098039225
8,2,5,48638633178908,5,48638725414908,0.11372550000000001
8,2,5,48638866701908,5,48638994997908,0.12941177
8,2,6,48639167435908,6,48639279338908,0.10980393
8,2,0,48639684009908,0,48639763373908,0.121568635
8,2,E,48640028379908,E,48640108184908,0.098039225
8,3,5,48640605628908,5,48640701626908,0.121568635
8,3,5,48640842922908,5,48640954979908,0.1254902
8,3,6,48641158501908,6,48641270652908,0.121568635
8,3,0,48641551383908,0,48641630760908,0.121568635
8,3,E,48641942531908,E,48642038365908,0.10196079
8,4,5,48642474025908,5,48642602173908,0.11764707
8,4,5,48642743769908,5,48642855781908,0.121568635
8,4,6,48643043893908,6,48643155496908,0.10588236
8,4,0,48643374270908,0,48643470125908,0.11372550000000001
8,4,E,48643719820908,E,48643831720908,0.078431375
8,5,5,48644363822908,5,48644472042908,0.121568635
8,5,5,48644629143908,5,48644740858908,0.121568635
8,5,6,48644867126908,6,48644995284908,0.10980393
8,5,0,48645136666908,0,48645248713908,0.10980393
8,5,E,48645467590908,E,48645563322908,0.09411766
8,6,5,48645874976908,5,48645971186908,0.11764707
8,6,5,48646096544908,5,48646192330908,0.11372550000000001
8,6,6,48646333706908,6,48646461957908,0.09411766
8,6,0,48646681533908,0,48646760384908,0.10588236
8,6,E,48647072045908,E,48647151490908,0.09411766
8,7,5,48647946184906,5,48648022679908,0.11372550000000001
8,7,5,48648133017908,5,48648229023908,0.11372550000000001
8,7,6,48648385908908,6,48648497858908,0.11372550000000001
8,7,0,48648716619908,0,48648796203908,0.10980393
8,7,E,48649061892908,E,48649157091908,0.10196079
8,8,5,48649654550908,5,48649749926908,0.121568635
8,8,5,48649876282908,5,48649988387908,0.121568635
8,8,6,48650176474908,6,48650304359908,0.10588236
8,8,0,48650523533908,0,48650619105908,0.11372550000000001
8,8,E,48651101443908,E,48651229248908,0.098039225
8,9,5,48652008927908,5,48652085039908,0.121568635
8,9,5,48652195495908,5,48652291244908,0.11372550000000001
8,9,6,48652401458908,6,48652513394908,0.10196079
8,9,0,48652639209908,0,48652735293908,0.11764707
8,9,E,48653047263908,E,48653110110908,0.098039225
9,0,5,42763328822021,5,42763405644021,0.19607845
9,0,5,42763516166020,5,42763627955021,0.20392159
9,0,6,42763785053020,6,42763913568020,0.19607845
9,0,0,42764148193020,0,42764243785021,0.20392159
9,0,E,42765348358021,E,42765441123021,0.20392159
9,1,5,42766529905020,5,42766622596020,0.24313727
9,1,5,42766717987020,5,42766813807020,0.21176472
9,1,6,42766955358020,6,42767067565020,0.21176472
9,1,0,42767317482020,0,42767396912020,0.20000002
9,1,E,42767708801020,E,42767820842020,0.19607845
9,2,5,42768661906029,5,42768721895020,0.19215688
9,2,5,42768817117020,5,42768912638020,0.21176472
9,2,6,42769038986020,6,42769118560020,0.20784315
9,2,0,42769368536020,0,42769464090020,0.19215688
9,2,E,42769714166020,E,42769810178020,0.20000002
9,3,5,42770931379020,5,42771006587021,0.24313727
9,3,5,42771101832021,5,42771197508020,0.23137257
9,3,6,42771339580020,6,42771418978020,0.21960786
9,3,0,42771684550020,0,42771779963020,0.18823531
9,3,E,42772200401020,E,42772296135020,0.18431373
9,4,5,42773307354023,5,42773384018020,0.19607845
9,4,5,42773479194020,5,42773558658020,0.20392159
9,4,6,42773684787020,6,42773796850020,0.19607845
9,4,0,42774047002020,0,42774126148020,0.18823531
9,4,E,42774407167020,E,42774502637020,0.18431373
9,5,5,42775591938025,5,42775651813020,0.18823531
9,5,5,42775731229020,5,42775826677020,0.20000002
9,5,6,42775953049020,6,42776048604020,0.20784315
9,5,0,42776267693020,0,42776363595020,0.19215688
9,5,E,42776644599021,E,42776756713021,0.18823531
9,6,5,42778156068019,5,42778231624021,0.20000002
9,6,5,42778311407021,5,42778406859021,0.21176472
9,6,6,42778533078021,6,42778628565021,0.19607845
9,6,0,42778878679021,0,42778958126021,0.18823531
9,6,E,42779192622021,E,42779288589021,0.1764706
9,7,5,42780486495021,5,42780561957021,0.18431373
9,7,5,42780672629021,5,42780768056021,0.19215688
9,7,6,42780909967021,6,42781005809021,0.18431373
9,7,0,42781317605021,0,42781413115021,0.20392159
9,7,E,42781740774021,E,42781836507021,0.20000002
9,8,5,42782909887019,5,42783002855020,0.19607845
9,8,5,42783144206020,5,42783223402021,0.19215688
9,8,6,42783396300020,6,42783459636020,0.19215688
9,8,0,42783786849020,0,42783882400020,0.19607845
9,8,E,42784132645021,E,42784212013020,0.18823531
9,9,5,42785579647021,5,42785672013020,0.20000002
9,9,5,42785767474020,5,42785863079020,0.19607845
9,9,6,42785989290020,6,42786068721020,0.20392159
9,9,0,42786365157020,0,42786460637020,0.19215688
9,9,E,42786679779020,E,42786775342020,0.19215688
10,0,5,55575225755022,5,55575530818022,0.16470589
10,0,5,55575734366022,5,55575993622022,0.16470589
10,0,6,55576506756022,6,55576799601022,0.14901961
10,0,0,55577126426022,0,55577483826022,0.14117648
10,0,E,55578526733012,E,55578913221021,0.13725491
10,1,5,55579537830021,5,55579860183021,0.14509805
10,1,5,55580110343021,5,55580386078021,0.16078432
10,1,6,55580806351021,6,55581131973021,0.15294118
10,1,0,55581505281021,0,55581879038021,0.15294118
10,1,E,55582782049023,E,55583169513021,0.13725491
10,2,5,55583794807021,5,55584132678021,0.15686275
10,2,5,55584351553021,5,55584627053021,0.16078432
10,2,6,55585078255021,6,55585419112021,0.15686275
10,2,0,55585777698021,0,55586135462021,0.16078432
10,2,E,55586945625023,E,55587382595021,0.13725491
10,3,5,55587945546021,5,55588234392021,0.16862746
10,3,5,55588437771021,5,55588729808021,0.1764706
10,3,6,55589041517021,6,55589399429021,0.16470589
10,3,0,55589711338021,0,55590101540021,0.16862746
10,3,E,55591298543025,E,55591669906022,0.1254902
10,4,5,55592121007021,5,55592429690021,0.15686275
10,4,5,55592617724021,5,55592926334021,0.15686275
10,4,6,55593222840021,6,55593580631021,0.15686275
10,4,0,55593907723021,0,55594330291021,0.15686275
10,4,E,55595310659015,E,55595682188022,0.13725491
10,5,5,55596195479022,5,55596488075021,0.16078432
10,5,5,55596707035021,5,55596999058021,0.16470589
10,5,6,55597264478021,6,55597654670021,0.15686275
10,5,0,55597935592021,0,55598276833021,0.16470589
10,5,E,55599073066024,E,55599491154021,0.14509805
10,6,5,55600084795021,5,55600406982021,0.16470589
10,6,5,55600641647021,5,55600999187021,0.15686275
10,6,6,55601249052021,6,55601606859021,0.16078432
10,6,0,55601903292021,0,55602326331021,0.15294118
10,6,E,55603043443021,E,55603087266021,0.06666667
10,7,5,55604245973022,5,55604634084022,0.14901961
10,7,5,55604977734022,5,55605548047022,0.15686275
10,7,6,55606126966021,6,55606530117021,0.14117648
10,7,0,55606857482021,0,55607329894021,0.13333334
10,7,E,55608125283023,E,55608561452023,0.13333334
10,8,5,55609012811023,5,55609370277023,0.15686275
10,8,5,55609542683023,5,55609916701023,0.15294118
