,rf_eer,rf_oa,rf_ba,knn_eer,knn_oa,knn_ba,svm_eer,svm_oa,svm_ba
1,0.0002392344497607668,0.9997613365155132,0.9997607655502392,0.017662337662337664,0.9823389021479716,0.9823376623376623,0.05706197311460469,0.9429594272076371,0.9429380268853953
2,0.0004784688995215336,0.9995226730310263,0.9995215311004785,0.025316700843016637,0.9747016706443914,0.9746832991569832,0.0618546365914787,0.9381861575178998,0.9381453634085213
3,0.0007165641376167709,0.9992840095465393,0.9992834358623831,0.02221007063112327,0.9778042959427207,0.9777899293688765,0.05516518569150149,0.9448687350835321,0.9448348143084985
4,0.0011904761904761862,0.9988066825775656,0.9988095238095237,0.010023923444976091,0.9899761336515513,0.9899760765550238,0.03151173388015493,0.9684964200477326,0.9684882661198451
5,0.0002392344497607668,0.9997613365155132,0.9997607655502392,0.014330143540669854,0.9856801909307876,0.9856698564593301,0.024834814308498515,0.9751789976133651,0.9751651856915015
6,0.0,1.0,1.0,0.00907154249259513,0.9909307875894988,0.9909284575074049,0.04581909318751424,0.9541766109785204,0.9541809068124858
7,0.0023866484392800146,0.9976133651551311,0.9976133515607198,0.010036454773296876,0.9899761336515513,0.989963545226703,0.013611300979722036,0.9863961813842483,0.9863886990202779
8,0.0014342674868990713,0.9985680190930786,0.9985657325131008,0.015037593984962416,0.9849642004773269,0.9849624060150376,0.017429938482570063,0.9825775656324585,0.98257006151743
9,0.0014331282752335418,0.9985680190930788,0.9985668717247662,0.021722488038277515,0.9782816229116944,0.9782775119617225,0.03459785828206881,0.9653937947494035,0.9654021417179312
10,0.0,1.0,1.0,0.022689678742310315,0.9773269689737468,0.9773103212576896,0.036508316245158344,0.9634844868735085,0.9634916837548417
20,0.0,1.0,1.0,0.01885850991114149,0.981145584725537,0.9811414900888586,0.02577694235588972,0.9742243436754177,0.9742230576441102
21,0.00023809523809523725,0.9997613365155132,0.9997619047619046,0.02340282524493051,0.9766109785202864,0.9765971747550696,0.07662793347003874,0.9233890214797136,0.9233720665299613
24,0.0,1.0,1.0,0.01695716564137617,0.983054892601432,0.9830428343586236,0.02530872636135794,0.9747016706443915,0.974691273638642
25,0.0019104579630895401,0.9980906921241048,0.9980895420369105,0.021241740715424933,0.9787589498806684,0.9787582592845748,0.10862497151970837,0.8914081145584726,0.8913750284802916
26,0.00047732968785600406,0.9995226730310263,0.9995226703121439,0.026748689906584643,0.9732696897374702,0.9732513100934155,0.08309637730690363,0.916945107398568,0.9169036226930964
27,0.001193893825472775,0.9988066825775658,0.9988061061745273,0.011462747778537247,0.9885441527446301,0.9885372522214627,0.017906128958760544,0.9821002386634847,0.9820938710412396
28,0.0,1.0,1.0,0.008835725677830942,0.9911694510739858,0.9911642743221689,0.01885623148781044,0.981145584725537,0.9811437685121895
29,0.0,1.0,1.0,0.006927546138072454,0.9930787589498807,0.9930724538619276,0.01622123490544543,0.9837708830548927,0.9837787650945546
35,0.0004784688995215336,0.9995226730310263,0.9995215311004785,0.021966279334700377,0.9780429594272076,0.9780337206652998,0.01886192754613808,0.981145584725537,0.9811380724538619
36,0.0021496924128503125,0.9978520286396181,0.9978503075871498,0.017909546593757115,0.9821002386634845,0.9820904534062429,0.017672590567327402,0.9823389021479713,0.9823274094326727
37,0.0,1.0,1.0,0.008115743905217594,0.9918854415274463,0.9918842560947823,0.011453634085213039,0.9885441527446301,0.9885463659147868
