,rf_eer,rf_oa,rf_ba,knn_eer,knn_oa,knn_ba,svm_eer,svm_oa,svm_ba
1,0.0,1.0,1.0,0.22999999999999998,0.7727272727272727,0.77,0.30333333333333334,0.7000000000000001,0.6966666666666667
2,0.04499999999999999,0.9545454545454545,0.9550000000000001,0.3,0.7000000000000001,0.7,0.19999999999999998,0.8,0.8
3,0.029999999999999992,0.9727272727272727,0.97,0.15166666666666667,0.8545454545454545,0.8483333333333334,0.11999999999999997,0.8818181818181818,0.8800000000000001
4,0.0,1.0,1.0,0.06999999999999999,0.9272727272727274,0.93,0.17166666666666666,0.8272727272727274,0.8283333333333334
5,0.06499999999999999,0.9363636363636363,0.9350000000000002,0.28500000000000003,0.7181818181818184,0.7150000000000001,0.17166666666666663,0.8272727272727274,0.8283333333333334
6,0.01833333333333333,0.9818181818181818,0.9816666666666667,0.10166666666666666,0.9,0.8983333333333334,0.26833333333333337,0.7272727272727273,0.7316666666666667
7,0.01666666666666667,0.9818181818181818,0.9833333333333334,0.1833333333333333,0.8181818181818181,0.8166666666666668,0.09833333333333331,0.9,0.9016666666666666
8,0.01833333333333333,0.9818181818181818,0.9816666666666667,0.15166666666666664,0.8545454545454545,0.8483333333333333,0.07666666666666666,0.9181818181818182,0.9233333333333332
9,0.016666666666666663,0.9818181818181818,0.9833333333333334,0.10333333333333332,0.8999999999999998,0.8966666666666667,0.17833333333333332,0.8181818181818181,0.8216666666666667
10,0.008333333333333333,0.990909090909091,0.9916666666666668,0.32666666666666666,0.6727272727272728,0.6733333333333333,0.25166666666666665,0.7545454545454546,0.7483333333333333
20,0.01833333333333333,0.9818181818181818,0.9816666666666667,0.25,0.7545454545454546,0.75,0.20500000000000002,0.7909090909090909,0.795
21,0.02666666666666666,0.9727272727272727,0.9733333333333333,0.32666666666666666,0.6727272727272728,0.6733333333333333,0.295,0.7090909090909092,0.705
24,0.019999999999999997,0.9818181818181818,0.9800000000000001,0.2666666666666666,0.7363636363636366,0.7333333333333333,0.15999999999999998,0.8454545454545455,0.8400000000000001
25,0.16666666666666669,0.8363636363636363,0.8333333333333334,0.4600000000000001,0.5454545454545455,0.54,0.3683333333333333,0.6363636363636365,0.6316666666666667
26,0.095,0.909090909090909,0.905,0.35500000000000004,0.6454545454545455,0.645,0.22166666666666668,0.7727272727272727,0.7783333333333334
27,0.02666666666666666,0.9727272727272727,0.9733333333333334,0.12166666666666666,0.8727272727272727,0.8783333333333333,0.06333333333333332,0.9363636363636363,0.9366666666666668
28,0.033333333333333326,0.9636363636363636,0.9666666666666668,0.16999999999999998,0.8272727272727274,0.8300000000000001,0.13666666666666666,0.8636363636363636,0.8633333333333335
29,0.046666666666666655,0.9545454545454545,0.9533333333333335,0.15166666666666667,0.8545454545454547,0.8483333333333334,0.09166666666666665,0.9090909090909092,0.9083333333333334
35,0.048333333333333325,0.9545454545454547,0.9516666666666668,0.23500000000000001,0.7636363636363638,0.765,0.1433333333333333,0.8545454545454547,0.8566666666666667
36,0.07999999999999999,0.9181818181818182,0.9200000000000002,0.3083333333333334,0.7000000000000001,0.6916666666666667,0.2783333333333334,0.7272727272727273,0.7216666666666667
37,0.01833333333333333,0.9818181818181818,0.9816666666666667,0.1483333333333333,0.8545454545454547,0.8516666666666668,0.07999999999999999,0.9181818181818182,0.9199999999999999
38,0.02666666666666666,0.9727272727272727,0.9733333333333333,0.14166666666666666,0.8636363636363636,0.8583333333333334,0.215,0.781818181818182,0.7849999999999999
