,rf_eer,rf_oa,rf_ba,knn_eer,knn_oa,knn_ba,svm_eer,svm_oa,svm_ba
35,0.01833333333333333,0.9818181818181818,0.9816666666666667,0.19666666666666668,0.8090909090909092,0.8033333333333333,0.175,0.8272727272727274,0.825
36,0.10166666666666666,0.9,0.8983333333333332,0.22166666666666668,0.781818181818182,0.7783333333333333,0.29499999999999993,0.7090909090909092,0.705
37,0.02833333333333333,0.9727272727272727,0.9716666666666667,0.16833333333333333,0.8363636363636365,0.8316666666666667,0.08166666666666665,0.9181818181818182,0.9183333333333333
38,0.049999999999999996,0.9454545454545455,0.9499999999999998,0.22166666666666662,0.781818181818182,0.7783333333333332,0.2616666666666667,0.7363636363636364,0.7383333333333334
40,0.03833333333333332,0.9636363636363636,0.9616666666666666,0.21000000000000002,0.790909090909091,0.79,0.27499999999999997,0.7272727272727273,0.725
41,0.05500000000000001,0.9454545454545455,0.9450000000000001,0.18999999999999997,0.809090909090909,0.8100000000000002,0.16999999999999998,0.8272727272727274,0.8300000000000001
50,0.08166666666666667,0.9181818181818182,0.9183333333333336,0.15499999999999997,0.8454545454545455,0.8450000000000001,0.14166666666666664,0.8545454545454545,0.8583333333333336
51,0.03666666666666666,0.9636363636363635,0.9633333333333335,0.17666666666666667,0.8272727272727274,0.8233333333333335,0.18833333333333332,0.8090909090909092,0.8116666666666668
53,0.12333333333333334,0.8818181818181818,0.8766666666666667,0.3416666666666667,0.6727272727272728,0.6583333333333332,0.30500000000000005,0.7000000000000001,0.6950000000000001
54,0.07999999999999999,0.9181818181818182,0.9200000000000002,0.14666666666666664,0.8545454545454545,0.8533333333333335,0.24166666666666664,0.7545454545454546,0.7583333333333334
55,0.03666666666666666,0.9636363636363635,0.9633333333333333,0.12499999999999997,0.8727272727272727,0.875,0.059999999999999984,0.9363636363636363,0.9400000000000001
65,0.05499999999999999,0.9454545454545453,0.945,0.24166666666666664,0.7636363636363638,0.7583333333333334,0.22333333333333333,0.7727272727272727,0.7766666666666667
66,0.06333333333333332,0.9363636363636363,0.9366666666666668,0.22000000000000003,0.781818181818182,0.7799999999999999,0.09,0.9090909090909092,0.9099999999999998
68,0.13666666666666666,0.8636363636363636,0.8633333333333333,0.27499999999999997,0.7181818181818181,0.725,0.37666666666666665,0.6272727272727272,0.6233333333333333
69,0.019999999999999997,0.9818181818181818,0.9800000000000001,0.14666666666666667,0.8545454545454547,0.8533333333333333,0.2733333333333333,0.7272727272727273,0.7266666666666668
70,0.19666666666666663,0.8090909090909093,0.8033333333333333,0.4050000000000001,0.6,0.595,0.29,0.7090909090909092,0.7100000000000001
71,0.175,0.8363636363636363,0.825,0.265,0.7454545454545456,0.7350000000000001,0.205,0.8,0.7949999999999999
73,0.048333333333333325,0.9545454545454545,0.9516666666666668,0.28833333333333333,0.7181818181818184,0.7116666666666667,0.2716666666666666,0.7272727272727274,0.7283333333333335
80,0.0,1.0,1.0,0.15666666666666665,0.8454545454545455,0.8433333333333334,0.12166666666666666,0.8818181818181818,0.8783333333333333
81,0.07333333333333333,0.9272727272727274,0.9266666666666667,0.32333333333333336,0.6727272727272726,0.6766666666666665,0.13333333333333333,0.8636363636363636,0.8666666666666666
82,0.06499999999999999,0.9363636363636363,0.9349999999999999,0.20999999999999996,0.790909090909091,0.79,0.09166666666666666,0.909090909090909,0.9083333333333334
83,0.11499999999999999,0.8818181818181818,0.8850000000000001,0.16166666666666663,0.8363636363636363,0.8383333333333333,0.21333333333333332,0.790909090909091,0.7866666666666667
84,0.06333333333333332,0.9363636363636363,0.9366666666666668,0.2483333333333333,0.7545454545454546,0.7516666666666667,0.2483333333333333,0.7545454545454545,0.7516666666666667
85,0.16500000000000004,0.8363636363636363,0.8350000000000002,0.44666666666666666,0.5636363636363636,0.5533333333333333,0.39,0.6090909090909091,0.61
AVG,0.06861111111111111,0.9324675324675324,0.931388888888889,0.2305952380952381,0.7722943722943724,0.7694047619047618,0.20992063492063492,0.78982683982684,0.790079365079365
