,classe,eer,auc
1,1.0,0.12800238111548196,0.871997618884518
2,2.0,0.12292062691395735,0.8770793730860427
3,3.0,0.25287071918444376,0.7471292808155562
4,4.0,0.1184297753799499,0.8815702246200502
5,5.0,0.2122625612745098,0.7877374387254902
6,6.0,0.2130736918592288,0.7869263081407712
7,7.0,0.22329976632805826,0.7767002336719417
8,8.0,0.17973457539096388,0.8202654246090362
9,9.0,0.15193956919184295,0.8480604308081571
10,10.0,0.18298829076733455,0.8170117092326654
11,11.0,0.17993146291718615,0.8200685370828139
12,12.0,0.14756932021413743,0.8524306797858626
13,13.0,0.17082543503810138,0.8291745649618987
14,14.0,0.11731340415037687,0.8826865958496231
15,15.0,0.11650617073197687,0.8834938292680232
16,16.0,0.18058502799002837,0.8194149720099716
17,17.0,0.20326154052471007,0.79673845947529
18,18.0,0.1738306696046263,0.8261693303953738
19,19.0,0.09192255267591769,0.9080774473240824
20,20.0,0.14197152496780435,0.8580284750321956
21,21.0,0.16454446018273658,0.8354555398172634
22,22.0,0.20328810163981875,0.7967118983601813
23,23.0,0.10100165070664018,0.8989983492933598
24,24.0,0.20364491705497975,0.7963550829450203
25,25.0,0.11368684649182018,0.8863131535081797
26,26.0,0.15812678525860013,0.8418732147413999
27,27.0,0.22808867641544806,0.771911323584552
28,28.0,0.2648724445199526,0.7351275554800473
29,29.0,0.11116307268448837,0.8888369273155117
30,30.0,0.1458754354336289,0.8541245645663711
31,31.0,0.14492907138901304,0.8550709286109869
32,32.0,0.1468353110664594,0.8531646889335406
33,33.0,0.1656363881466598,0.8343636118533402
34,34.0,0.06426652300743571,0.9357334769925644
35,35.0,0.19963948823108701,0.800360511768913
36,36.0,0.1355955101284585,0.8644044898715415
37,37.0,0.17460368829744188,0.8253963117025581
38,38.0,0.22009367283736028,0.7799063271626397
39,39.0,0.1817978567425865,0.8182021432574135
40,40.0,0.1808055214242517,0.8191944785757481
41,41.0,0.03858589784412519,0.9614141021558748
AVG,-->,0.16234927770057633,0.8376507222994238
